method_name,commit,committer,date,file_name,status,start_line,end_line
Jop::initialize,f3e1480f872c60362ac1e375b1a62f1659bd3afb,Michael Feathers,2013-09-14 19:27:24 +0200,lib/jop.rb,added,4,6
Jop::eval_on,f3e1480f872c60362ac1e375b1a62f1659bd3afb,Michael Feathers,2013-09-14 19:27:24 +0200,lib/jop.rb,added,8,10
Array::j,f3e1480f872c60362ac1e375b1a62f1659bd3afb,Michael Feathers,2013-09-14 19:27:24 +0200,lib/jop.rb,added,14,16
SPEC::Jop::does identity,f3e1480f872c60362ac1e375b1a62f1659bd3afb,Michael Feathers,2013-09-14 19:27:24 +0200,spec/jop_spec.rb,added,5,7
SPEC::Jop::can add,ca7a6990e48a6050e2abad0164b1a76f718c601c,Michael Feathers,2013-09-14 19:49:55 +0200,spec/jop_spec.rb,added,9,11
Jop::eval_on,ca7a6990e48a6050e2abad0164b1a76f718c601c,Michael Feathers,2013-09-14 19:49:55 +0200,lib/jop.rb,changed,8,12
SPEC::Jop::does identity,ca7a6990e48a6050e2abad0164b1a76f718c601c,Michael Feathers,2013-09-14 19:49:55 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can multiply,a6250a2e2e57450c64aa0f94f84b53a10de0dd09,Michael Feathers,2013-09-14 20:23:24 +0200,spec/jop_spec.rb,added,13,15
Jop::eval_on,a6250a2e2e57450c64aa0f94f84b53a10de0dd09,Michael Feathers,2013-09-14 20:23:24 +0200,lib/jop.rb,changed,8,13
SPEC::Jop::does identity,a6250a2e2e57450c64aa0f94f84b53a10de0dd09,Michael Feathers,2013-09-14 20:23:24 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,a6250a2e2e57450c64aa0f94f84b53a10de0dd09,Michael Feathers,2013-09-14 20:23:24 +0200,spec/jop_spec.rb,changed,9,11
Jop::eval_on,06fc32841835c6185aa050b8bc4241eaf5470b99,Michael Feathers,2013-09-14 20:26:12 +0200,lib/jop.rb,changed,8,17
SPEC::Jop::can sort ascending,3dd65b42893076a773f4cea13679032dad38f44a,Michael Feathers,2013-09-14 20:32:38 +0200,spec/jop_spec.rb,added,17,19
SPEC::Jop::can sort descending,3dd65b42893076a773f4cea13679032dad38f44a,Michael Feathers,2013-09-14 20:32:38 +0200,spec/jop_spec.rb,added,21,23
Jop::eval_on,3dd65b42893076a773f4cea13679032dad38f44a,Michael Feathers,2013-09-14 20:32:38 +0200,lib/jop.rb,changed,8,21
SPEC::Jop::does identity,3dd65b42893076a773f4cea13679032dad38f44a,Michael Feathers,2013-09-14 20:32:38 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,3dd65b42893076a773f4cea13679032dad38f44a,Michael Feathers,2013-09-14 20:32:38 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,3dd65b42893076a773f4cea13679032dad38f44a,Michael Feathers,2013-09-14 20:32:38 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can reverse,1d81c3bcdc0b1dc263e5a714e91c985180b20639,Michael Feathers,2013-09-14 20:34:30 +0200,spec/jop_spec.rb,added,25,27
Jop::eval_on,1d81c3bcdc0b1dc263e5a714e91c985180b20639,Michael Feathers,2013-09-14 20:34:30 +0200,lib/jop.rb,changed,8,23
SPEC::Jop::does identity,1d81c3bcdc0b1dc263e5a714e91c985180b20639,Michael Feathers,2013-09-14 20:34:30 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,1d81c3bcdc0b1dc263e5a714e91c985180b20639,Michael Feathers,2013-09-14 20:34:30 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,1d81c3bcdc0b1dc263e5a714e91c985180b20639,Michael Feathers,2013-09-14 20:34:30 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,1d81c3bcdc0b1dc263e5a714e91c985180b20639,Michael Feathers,2013-09-14 20:34:30 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,1d81c3bcdc0b1dc263e5a714e91c985180b20639,Michael Feathers,2013-09-14 20:34:30 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can take two elements,96ff9a7e998756c4c5fb2b410f77f34c7b702637,Michael Feathers,2013-09-14 20:55:01 +0200,spec/jop_spec.rb,added,29,31
SPEC::Jop::can take one elements,96ff9a7e998756c4c5fb2b410f77f34c7b702637,Michael Feathers,2013-09-14 20:55:01 +0200,spec/jop_spec.rb,added,33,35
SPEC::Jop::can take an arbitrary number of elements,96ff9a7e998756c4c5fb2b410f77f34c7b702637,Michael Feathers,2013-09-14 20:55:01 +0200,spec/jop_spec.rb,added,37,39
Jop::eval_on,96ff9a7e998756c4c5fb2b410f77f34c7b702637,Michael Feathers,2013-09-14 20:55:01 +0200,lib/jop.rb,changed,8,28
SPEC::Jop::does identity,96ff9a7e998756c4c5fb2b410f77f34c7b702637,Michael Feathers,2013-09-14 20:55:01 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,96ff9a7e998756c4c5fb2b410f77f34c7b702637,Michael Feathers,2013-09-14 20:55:01 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,96ff9a7e998756c4c5fb2b410f77f34c7b702637,Michael Feathers,2013-09-14 20:55:01 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,96ff9a7e998756c4c5fb2b410f77f34c7b702637,Michael Feathers,2013-09-14 20:55:01 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,96ff9a7e998756c4c5fb2b410f77f34c7b702637,Michael Feathers,2013-09-14 20:55:01 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,96ff9a7e998756c4c5fb2b410f77f34c7b702637,Michael Feathers,2013-09-14 20:55:01 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can grade up,17ed4ee1e5a3779e49811f2a218255f2ce357fa8,Michael Feathers,2013-09-14 21:36:16 +0200,spec/jop_spec.rb,added,42,44
Jop::eval_on,17ed4ee1e5a3779e49811f2a218255f2ce357fa8,Michael Feathers,2013-09-14 21:36:16 +0200,lib/jop.rb,changed,8,30
SPEC::Jop::does identity,17ed4ee1e5a3779e49811f2a218255f2ce357fa8,Michael Feathers,2013-09-14 21:36:16 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,17ed4ee1e5a3779e49811f2a218255f2ce357fa8,Michael Feathers,2013-09-14 21:36:16 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,17ed4ee1e5a3779e49811f2a218255f2ce357fa8,Michael Feathers,2013-09-14 21:36:16 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,17ed4ee1e5a3779e49811f2a218255f2ce357fa8,Michael Feathers,2013-09-14 21:36:16 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,17ed4ee1e5a3779e49811f2a218255f2ce357fa8,Michael Feathers,2013-09-14 21:36:16 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,17ed4ee1e5a3779e49811f2a218255f2ce357fa8,Michael Feathers,2013-09-14 21:36:16 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,17ed4ee1e5a3779e49811f2a218255f2ce357fa8,Michael Feathers,2013-09-14 21:36:16 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one elements,17ed4ee1e5a3779e49811f2a218255f2ce357fa8,Michael Feathers,2013-09-14 21:36:16 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,17ed4ee1e5a3779e49811f2a218255f2ce357fa8,Michael Feathers,2013-09-14 21:36:16 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can grade down,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,spec/jop_spec.rb,added,47,49
Jop::eval_on,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,lib/jop.rb,changed,8,32
SPEC::Jop::does identity,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one elements,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can grade up,210f673e091f10b9be51d4bc1a4ecbabfefc0836,Michael Feathers,2013-09-14 21:39:21 +0200,spec/jop_spec.rb,changed,43,45
SPEC::Jop::can take one element,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,added,33,35
SPEC::Jop::can take negative elements,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,added,41,43
Jop::eval_on,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,lib/jop.rb,changed,8,34
SPEC::Jop::does identity,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take an arbitrary number of elements,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can grade up,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can grade down,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can take one elements,65e7dae3a984422faafdacdbf705f8eaaef65dba,Michael Feathers,2013-09-14 21:50:44 +0200,spec/jop_spec.rb,deleted,33,35
Jop::numeric_literal?,b912b193ac01b2dc77739a21ae9fc89eef44f546,Michael Feathers,2013-09-14 22:13:09 +0200,lib/jop.rb,added,8,10
Jop::to_numeric,b912b193ac01b2dc77739a21ae9fc89eef44f546,Michael Feathers,2013-09-14 22:13:09 +0200,lib/jop.rb,added,12,15
Jop::eval_on,b912b193ac01b2dc77739a21ae9fc89eef44f546,Michael Feathers,2013-09-14 22:13:09 +0200,lib/jop.rb,changed,17,45
SPEC::Jop::can decrement,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,added,53,55
Jop::eval_on,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,lib/jop.rb,changed,17,47
SPEC::Jop::does identity,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can grade up,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can grade down,c996a6ca4c68d5af9b5690ffe1a56ff505c79486,Michael Feathers,2013-09-14 22:17:20 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can increment,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,added,57,59
Jop::eval_on,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,lib/jop.rb,changed,17,49
SPEC::Jop::does identity,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can grade up,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can grade down,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can decrement,128d67bc48847b360924ad1ae3e71e8ea4314ad7,Michael Feathers,2013-09-14 22:19:13 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can size arrays,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,added,61,63
Jop::eval_on,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,lib/jop.rb,changed,17,51
SPEC::Jop::does identity,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can grade up,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can grade down,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can decrement,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can increment,680980eafad48ff7cf21331a0cb20cb7c0c9de41,Michael Feathers,2013-09-14 22:21:23 +0200,spec/jop_spec.rb,changed,57,59
Jop::eval_on,50d7993ea9641b74213dc3f8380f190b3db3aa65,Michael Feathers,2013-09-14 22:25:01 +0200,lib/jop.rb,changed,17,49
Jop::grade_up,1f6e97ba8da8dfbedc08a27dbdf3143cdfe1e53c,Michael Feathers,2013-09-14 22:28:45 +0200,lib/jop.rb,added,17,19
Jop::grade_down,1f6e97ba8da8dfbedc08a27dbdf3143cdfe1e53c,Michael Feathers,2013-09-14 22:28:45 +0200,lib/jop.rb,added,21,23
Jop::eval_on,1f6e97ba8da8dfbedc08a27dbdf3143cdfe1e53c,Michael Feathers,2013-09-14 22:28:45 +0200,lib/jop.rb,changed,25,58
Jop::numeric_literal?,79f11c5616e330568a0859d6a42e2627c01e4724,Michael Feathers,2013-09-14 22:30:14 +0200,lib/jop.rb,changed,8,10
Jop::eval_on,79f11c5616e330568a0859d6a42e2627c01e4724,Michael Feathers,2013-09-14 22:30:14 +0200,lib/jop.rb,changed,25,57
Jop::to_numeric,c5176632009bbb62078a183775eb6915b2786265,Michael Feathers,2013-09-15 14:53:09 +0200,lib/jop.rb,changed,12,15
Jop::grade_up,c5176632009bbb62078a183775eb6915b2786265,Michael Feathers,2013-09-15 14:53:09 +0200,lib/jop.rb,changed,17,19
SPEC::Jop::can do reciprocal,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,added,65,67
SPEC::Jop::can do reciprocal with zeros,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,added,69,71
SPEC::Jop::can do complement,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,added,73,75
Jop::eval_on,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,lib/jop.rb,changed,25,61
SPEC::Jop::does identity,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can grade up,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,45,47
SPEC::Jop::can grade down,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,49,51
SPEC::Jop::can decrement,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can increment,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can size arrays,9f7d355780f94deb9621247a4d6020520ed0ff8f,Michael Feathers,2013-09-15 15:04:39 +0200,spec/jop_spec.rb,changed,61,63
Jop::number_prefix_command,afe671807b1589efcff1948076e073fe3795e365,Michael Feathers,2013-09-15 15:13:49 +0200,lib/jop.rb,added,25,32
Jop::eval_on,afe671807b1589efcff1948076e073fe3795e365,Michael Feathers,2013-09-15 15:13:49 +0200,lib/jop.rb,changed,34,66
SPEC::Jop::can drop two elements,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,added,45,47
SPEC::Jop::can drop negative elements,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,added,49,51
Jop::number_prefix_command,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,lib/jop.rb,changed,25,36
SPEC::Jop::does identity,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,5,7
SPEC::Jop::can add,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,9,11
SPEC::Jop::can multiply,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,13,15
SPEC::Jop::can sort ascending,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,17,19
SPEC::Jop::can sort descending,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,21,23
SPEC::Jop::can reverse,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,25,27
SPEC::Jop::can take two elements,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,29,31
SPEC::Jop::can take one element,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,33,35
SPEC::Jop::can take an arbitrary number of elements,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,37,39
SPEC::Jop::can take negative elements,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,41,43
SPEC::Jop::can grade up,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,53,55
SPEC::Jop::can grade down,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,57,59
SPEC::Jop::can decrement,fe928584007fc955e38579b061d4aef226b40c22,Michael Feathers,2013-09-15 15:25:12 +0200,spec/jop_spec.rb,changed,61,63
